category,brand,product_id,sku,title,product_url,image_number,thumbnail_url,full_size_url
Pathfinder 2E Remaster,Pathfinder 2E Remaster,4170,PZO2033E,Abomination Vaults,https://store.paizo.com/pathfinder-adventure-path-abomination-vaults-pdf/,1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/320w/products/4170/476/PZO2033__47411.1755210955.png?c=1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/original/products/4170/476/PZO2033__47411.1755210955.png?c=1
Pathfinder 2E Remaster,Pathfinder 2E Remaster,4176,PZO2035E,Fists of the Ruby Phoenix,https://store.paizo.com/pathfinder-adventure-path-fists-of-the-ruby-phoenix-pdf/,1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/320w/products/4176/18250/PZO2035__91028.1755210901.png?c=1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/original/products/4176/18250/PZO2035__91028.1755210901.png?c=1
Pathfinder 2E Remaster,Pathfinder 2E Remaster,4148,PZO2023E,Kingmaker Companion Guide,https://store.paizo.com/pathfinder-kingmaker-companion-guide-pdf/,1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/320w/products/4148/18316/PZO2023__30181.1755210289.png?c=1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/original/products/4148/18316/PZO2023__30181.1755210289.png?c=1
Pathfinder 2E Remaster,Pathfinder 2E Remaster,4140,PZO2020E,Kingmaker Adventure Path,https://store.paizo.com/pathfinder-kingmaker-adventure-path-pdf/,1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/320w/products/4140/18313/PZO2020__04803.1755209920.png?c=1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/original/products/4140/18313/PZO2020__04803.1755209920.png?c=1
Pathfinder 2E Remaster,Pathfinder 2E Remaster,14864,PZO14005E,Gatewalkers,https://store.paizo.com/pathfinder-adventure-path-gatewalkers-pdf/,1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/320w/products/14864/19975/_x70WTCg__27034__26617.1764876813.jpg?c=1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/original/products/14864/19975/_x70WTCg__27034__26617.1764876813.jpg?c=1
Pathfinder 2E Remaster,Pathfinder 2E Remaster,14963,PZO14008E,Season of Ghosts,https://store.paizo.com/pathfinder-adventure-path-season-of-ghosts-pdf/,1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/320w/products/14963/20191/PZO14008-HC__24622.1770228932.jpg?c=1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/original/products/14963/20191/PZO14008-HC__24622.1770228932.jpg?c=1
Pathfinder 2E Remaster,Pathfinder 2E Remaster,14908,,Season 8: Year of Clockwork Mystery,https://store.paizo.com/pathfinder/pathfinder-society/season-8-year-of-clockwork-mystery/,1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/1280x1280/y/pzo160804e__96749_category.original.jpeg,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/original/y/pzo160804e__96749_category.original.jpeg
Pathfinder 2E Remaster,Pathfinder 2E Remaster,14908,PZO160804E,PFS #8-04: A Theft in Riddleport,https://store.paizo.com/pathfinder-society-scenario-8-04-a-theft-in-riddleport/,1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/320w/products/14908/20466/PZO160804E__96749.1777408441.jpg?c=1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/original/products/14908/20466/PZO160804E__96749.1777408441.jpg?c=1
Pathfinder 2E Remaster,Pathfinder 2E Remaster,14907,PZO160803E,PFS #8-03: For the Love of Vanity,https://store.paizo.com/pathfinder-society-scenario-8-03-for-the-love-of-vanity/,1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/320w/products/14907/20465/PZO160803E__08762.1777408231.jpg?c=1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/original/products/14907/20465/PZO160803E__08762.1777408231.jpg?c=1
Pathfinder 2E Remaster,Pathfinder 2E Remaster,14906,PZO160802E,PFS #8-02: The Fey Reclamation,https://store.paizo.com/pathfinder-society-scenario-8-02-the-fey-reclamation/,1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/320w/products/14906/20464/PZO160802E__30290.1777408076.jpg?c=1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/original/products/14906/20464/PZO160802E__30290.1777408076.jpg?c=1
Pathfinder 2E Remaster,Pathfinder 2E Remaster,14900,PZO160799E,PFS #7-99: The Kaiju Crisis,https://store.paizo.com/pathfinder-society-special-7-99-the-kaiju-crisis/,1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/320w/products/14900/20462/PZO160799E__88801.1777406978.jpg?c=1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/original/products/14900/20462/PZO160799E__88801.1777406978.jpg?c=1
Pathfinder 2E Remaster,Pathfinder 2E Remaster,14899,PZO160722E,PFS #7-22: The Handmaiden's Gaze,https://store.paizo.com/pathfinder-society-scenario-7-22-the-handmaiden-s-gaze/,1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/320w/products/14899/20164/PZO160722E__73619.1769116201.jpg?c=1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/original/products/14899/20164/PZO160722E__73619.1769116201.jpg?c=1
Pathfinder 2E Remaster,Pathfinder 2E Remaster,14898,PZO160721E,PFS #7-21: The Home of Empty Breath,https://store.paizo.com/pathfinder-society-scenario-7-21-the-home-of-empty-breath/,1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/320w/products/14898/20163/PZO160721E__26229.1769116082.jpg?c=1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/original/products/14898/20163/PZO160721E__26229.1769116082.jpg?c=1
Pathfinder 2E Remaster,Pathfinder 2E Remaster,14897,PZO160720E,PFS #7-20: The Strings of Hell,https://store.paizo.com/pathfinder-society-scenario-7-20-the-strings-of-hell/,1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/320w/products/14897/20473/PZO160720E__28428.1777478197.jpg?c=1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/original/products/14897/20473/PZO160720E__28428.1777478197.jpg?c=1
Pathfinder 2E Remaster,Pathfinder 2E Remaster,14896,PZO160719E,PFS #7-19: The Lost Legacy,https://store.paizo.com/pathfinder-society-scenario-7-19-the-lost-legacy/,1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/320w/products/14896/20472/PZO160719E__08602.1777478172.jpg?c=1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/original/products/14896/20472/PZO160719E__08602.1777478172.jpg?c=1
Pathfinder 2E Remaster,Pathfinder 2E Remaster,14895,PZO160718E,PFS #7-18: Freedom on the Sea,https://store.paizo.com/pathfinder-society-scenario-7-18-freedom-on-the-sea/,1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/320w/products/14895/20415/PZO160718E__16808.1774987497.jpg?c=1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/original/products/14895/20415/PZO160718E__16808.1774987497.jpg?c=1
Pathfinder 2E Remaster,Pathfinder 2E Remaster,14894,PZO160717E,PFS #7-17: Perch of Liberty,https://store.paizo.com/pathfinder-society-scenario-7-17-perch-of-liberty/,1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/320w/products/14894/20414/PZO160717E__05509.1774987468.jpg?c=1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/original/products/14894/20414/PZO160717E__05509.1774987468.jpg?c=1
Pathfinder 2E Remaster,Pathfinder 2E Remaster,14871,PZO160716E,PFS #7-16: A Star's Journey,https://store.paizo.com/pathfinder-society-scenario-7-16/,1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/320w/products/14871/20329/PZO160716E__16717.1772544331.jpg?c=1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/original/products/14871/20329/PZO160716E__16717.1772544331.jpg?c=1
Pathfinder 2E Remaster,Pathfinder 2E Remaster,14869,PZO160715E,PFS #7-15: Within Antiquated Halls,https://store.paizo.com/pathfinder-society-scenario-7-15-within-antiquated-halls/,1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/320w/products/14869/20328/PZO160715E__06204.1772544304.jpg?c=1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/original/products/14869/20328/PZO160715E__06204.1772544304.jpg?c=1
Pathfinder 2E Remaster,Pathfinder 2E Remaster,14663,PZO160712E,"PFS #7-12: The Chitterwood Walks, Part 2: The Battle of Logas",https://store.paizo.com/pathfinder-society-scenario-7-12-the-chitterwood-walks-part-2-the-battle-of-logas/,1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/320w/products/14663/20019/PZO160712E__41873.1766164116.jpg?c=1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/original/products/14663/20019/PZO160712E__41873.1766164116.jpg?c=1
